ID,Longitude,Latitude,Processor,Address,SupplierName
Fonterra79118,176.3810409,-38.48476556,Fonterra,,
Fonterra79121,176.397562,-38.50257612,Fonterra,,
Fonterra79123,176.3932524,-38.48725952,Fonterra,,
Fonterra79124,176.4089929,-38.49932122,Fonterra,,
Fonterra79127,176.3752652,-38.4922769,Fonterra,,
Fonterra79131,176.3525491,-38.49730496,Fonterra,,
Fonterra79135,176.3399524,-38.49323119,Fonterra,,
Fonterra79136,176.3633812,-38.52842507,Fonterra,,
Fonterra79137,176.3636423,-38.52286319,Fonterra,,
Fonterra79138,176.3674821,-38.51989117,Fonterra,,
Fonterra79139,176.3714482,-38.5138226,Fonterra,,
Fonterra79141,176.3577144,-38.51316559,Fonterra,,
Fonterra79142,176.3474955,-38.51497307,Fonterra,,
Fonterra79143,176.3386295,-38.55361691,Fonterra,,
Fonterra79147,176.3372116,-38.54169386,Fonterra,,
Fonterra79149,176.3507883,-38.54015803,Fonterra,,
Fonterra79150,176.3570644,-38.53313823,Fonterra,,
Fonterra79151,176.3441304,-38.53175262,Fonterra,,
Fonterra79160,176.3120618,-38.60608497,Fonterra,,
Fonterra79204,176.4406915,-38.46555349,Fonterra,,
Fonterra79206,176.4494134,-38.4708072,Fonterra,,
Fonterra79207,176.4593138,-38.46899128,Fonterra,,
Fonterra79208,176.4706133,-38.46671699,Fonterra,,
Fonterra79209,176.4797778,-38.46951139,Fonterra,,
Fonterra79210,176.4860901,-38.46335769,Fonterra,,
Fonterra79212,176.4693483,-38.49450048,Fonterra,,
Fonterra79213,176.470691,-38.48174573,Fonterra,,
Fonterra79215,176.4635292,-38.48539068,Fonterra,,
Fonterra79220,176.4728058,-38.5128974,Fonterra,,
Fonterra79221,176.4411521,-38.51542021,Fonterra,,
Fonterra79222,176.4601088,-38.51443882,Fonterra,,
Fonterra79223,176.4606683,-38.50902975,Fonterra,,
Fonterra79224,176.4535831,-38.51429469,Fonterra,,
Fonterra79225,176.4356525,-38.50295423,Fonterra,,
Fonterra79307,176.446284,-38.89875115,Fonterra,,
Fonterra79308,176.4286445,-38.88425285,Fonterra,,
Fonterra79311,176.4196389,-38.87374901,Fonterra,,
Fonterra79317,176.3103044,-38.94950714,Fonterra,,
Fonterra79318,176.3152719,-38.95271665,Fonterra,,
Fonterra79320,176.2617756,-38.90563877,Fonterra,,
Fonterra79321,176.280909,-38.92723179,Fonterra,,
Fonterra79322,176.280909,-38.92723179,Fonterra,,
Fonterra79324,176.2776839,-38.93594342,Fonterra,,
Fonterra79350,176.1685659,-38.60188521,Fonterra,,
Fonterra79357,176.2401617,-38.57547567,Fonterra,,
Fonterra79358,176.2640069,-38.55409154,Fonterra,,
Fonterra79375,176.2046821,-38.56190426,Fonterra,,
Fonterra79388,176.2258769,-38.53345311,Fonterra,,
Fonterra79390,176.2805376,-38.52608851,Fonterra,,
Fonterra79399,176.2788142,-38.50619439,Fonterra,,
Fonterra79600,175.0233205,-38.91949529,Fonterra,,
Fonterra79601,175.2574706,-38.91854806,Fonterra,,
Fonterra79604,175.3526737,-38.94387635,Fonterra,,
Fonterra79605,175.395882,-38.96538383,Fonterra,,
Fonterra79606,175.3471163,-38.90983277,Fonterra,,
Fonterra79607,175.6273775,-38.89372627,Fonterra,,
Fonterra79609,175.7799215,-38.82045222,Fonterra,,
Fonterra79610,175.3694263,-38.94707731,Fonterra,,
Fonterra79611,175.3818521,-39.08750794,Fonterra,,
Fonterra79612,175.3714897,-38.95974237,Fonterra,,
Fonterra79613,175.3371259,-38.88805736,Fonterra,,
Fonterra79614,175.3774077,-38.9418984,Fonterra,,
Fonterra79615,175.382636,-39.04103918,Fonterra,,
Fonterra79616,175.3870518,-38.99375432,Fonterra,,
Fonterra79617,175.3805868,-38.99149316,Fonterra,,
Fonterra79618,175.354625,-38.9553813,Fonterra,,
Fonterra79619,175.3888075,-38.98010761,Fonterra,,
Fonterra79620,175.3781038,-39.022595,Fonterra,,
Fonterra79621,175.3131795,-38.92498117,Fonterra,,
Fonterra79622,175.3206268,-38.94088927,Fonterra,,
Open Country Dairy100,175.80025,-37.60555,Open Country Dairy,P O Box 197  Te Aroha  3342 ,Windvale Limited
Open Country Dairy1000,175.48672,-37.492,Open Country Dairy,382 Diagonal Road RD Waitoa  3380 ,Zagreb Farms Ltd
Open Country Dairy105,176.64597,-37.99562,Open Country Dairy,1840 Manawahe Road RD 4 Whakatane  3194 ,Ross and Elizabeth Millington
Open Country Dairy107,176.64597,-37.99562,Open Country Dairy,1387 Old Te Aroha Road RD 1 Matamata  3471 ,EK & Estate of AF Bell
Open Country Dairy108,175.44202,-37.28308,Open Country Dairy,PO Box 28  Thames  3540 ,Pouarua Farm Partnership Limited
Open Country Dairy109,175.44852,-37.2917,Open Country Dairy,PO Box 28  Thames  3540 ,Pouarua Farm Partnership Limited
Open Country Dairy110,175.48582,-37.31775,Open Country Dairy,PO Box 28  Thames  3540 ,Pouarua Farm Partnership Limited
Open Country Dairy111,175.44037,-37.3297,Open Country Dairy,PO Box 28  Thames  3540 ,Pouarua Farm Partnership Limited
Open Country Dairy112,175.43308,-37.28445,Open Country Dairy,PO Box 28  Thames  3540 ,Pouarua Farm Partnership Limited
Open Country Dairy113,175.46868,-37.31515,Open Country Dairy,PO Box 28  Thames  3540 ,Pouarua Farm Partnership Limited
Open Country Dairy114,175.47048,-37.30292,Open Country Dairy,PO Box 28  Thames  3540 ,Pouarua Farm Partnership Limited
Open Country Dairy115,175.4295,-37.3171,Open Country Dairy,PO Box 28  Thames  3540 ,Pouarua Farm Partnership Limited
Open Country Dairy120,175.45838,-37.76767,Open Country Dairy,P O Box 24002  Hamilton  3253 ,Sinclair Farms Ltd
Open Country Dairy121,175.62083,-37.9985,Open Country Dairy,168 Roberts Road RD 2 Cambridge  3494 ,DR & JW Scott
Open Country Dairy123,175.76337,-37.79343,Open Country Dairy,PO Box 72  Matamata  3440 ,K Buckley & Est M A Buckley
Open Country Dairy127,175.38407,-37.90408,Open Country Dairy,655 Parallel Road RD 3 Cambridge  3495 ,G & B Nagra Ltd
Open Country Dairy128,175.73957,-37.79997,Open Country Dairy,341 Peria Road RD 2 Matamata  3472 ,Colin & Wendy Hicks
Open Country Dairy130,168.41157,-46.471,Open Country Dairy,3258 Tahuna Ohinewai Rd RD 3 Morrinsville  3373 ,Van Vliet Dairy Limited
Open Country Dairy13002,168.41161,-46.47086,Open Country Dairy,PO Box 657  Invercargill  9840 ,Carpenter Farms Ltd
Open Country Dairy13004,168.42073,-46.47159,Open Country Dairy,PO Box 657  Invercargill  9840 ,Carpenter Farms Ltd
Open Country Dairy13006,168.42544,-46.47759,Open Country Dairy,PO Box 657  Invercargill  9840 ,Carpenter Farms Ltd
Open Country Dairy13008,168.455,-46.42293,Open Country Dairy,265 Kennington Waimatua Road RD 1 Invercargill  9871 ,MJ & AY Ballantine
Open Country Dairy13009,168.64982,-46.48309,Open Country Dairy,361 Mason Road RD 1 Invercargill  9871 ,Kapuka Holdings Ltd
Open Country Dairy13010,168.38982,-46.49872,Open Country Dairy,Invercargill City Council Private Bag 90104 Invercargill  9840 ,Mel Greenfield - Investment Property
Open Country Dairy13011,168.39244,-46.53361,Open Country Dairy,395 Bainfield Rd RD 2 Invercargill  9872 ,J&S Armitstead Family Trusts Partnership
Open Country Dairy13012,168.41404,-46.4911,Open Country Dairy,194 Tiwai Rd RD 11 Invercargill  9877 ,Keen Industries Ltd
Open Country Dairy13013,168.64708,-46.46803,Open Country Dairy,361 Mason Road RD 1 Invercargill  9871 ,Kapuka Holdings Ltd
Open Country Dairy13014,168.41366,-46.44112,Open Country Dairy,"449 Forest Hill Crossing Road RD 1, Lochiel Winton  9781 ",Tisbury Dairies Ltd
Open Country Dairy13015,168.44394,-46.47419,Open Country Dairy,PO Box 657  Invercargill  9840 ,Glengowan Farms
Open Country Dairy13016,168.43218,-46.44957,Open Country Dairy,361 Mason Road RD 1 Invercargill  9871 ,Kapuka Holdings Ltd
Open Country Dairy13017,168.42814,-46.45733,Open Country Dairy,PO Box 78  Winton  9741 ,Strathallen Farms Ltd
Open Country Dairy13018,168.4112,-46.45301,Open Country Dairy,PO Box 78  Winton  9741 ,Strathallen Farms Ltd
Open Country Dairy13019,168.43601,-46.43961,Open Country Dairy,145 Endowment Rd RD 11 Invercargill  9877 ,Silverbrook Trust
Open Country Dairy13020,168.51774,-46.43929,Open Country Dairy,81 Tapper Rd RD 11 Invercargill  9877 ,Gerard Perkins Family Trust
Open Country Dairy13021,169.7658508,-46.2851681,Open Country Dairy,3/32 Jackson St  Invercargill  9810 ,Stanley Farms Ltd
Open Country Dairy13022,168.58496,-46.4255,Open Country Dairy,Farm Foreward PO Box 657 Invercargill  9840 ,Fernlea Farms
Open Country Dairy13023,NA,NA,Open Country Dairy,361 Mason Road RD 1 Invercargill  9871 ,Kapuka Holdings Ltd
Open Country Dairy13024,168.55313,-46.48317,Open Country Dairy,NW Piper PO Box 206 Arrowtown  9351 ,Stevenson Farm Co Ltd
Open Country Dairy13026,168.60844,-46.52633,Open Country Dairy,"314 Miller Road Kapuka South, RD 5 Invercargill  9875 ",Kapuka Dairies Limited
Open Country Dairy13027,168.25629,-46.40144,Open Country Dairy,129 Fosbender Rd RD 9 Invercargill  9879 ,New Zealands Premier Dairy Co-op Ltd
Open Country Dairy13028,168.33442,-46.3335,Open Country Dairy,129 Fosbender Rd RD 9 Invercargill  9879 ,Milk of New Zealand
Open Country Dairy13029,168.53018,-46.36282,Open Country Dairy,129 Fosbender Rd RD 9 Invercargill  9879 ,New Zealand Dairy Milk Ltd
Open Country Dairy13030,168.33467,-46.3335,Open Country Dairy,138 Jary Rd RD 3 Ohaupo  3883 ,Jary Road Farms Ltd
Open Country Dairy13031,168.52994,-46.3628,Open Country Dairy,"1103 Woodland Invercargill Highway RD 1, Longbush Invercargill  9871 ",AJ Crooks & Co Ltd
Open Country Dairy13035,168.30476,-46.40604,Open Country Dairy,255 Dunns Road RD 9 Invercargill  9879 ,Erskine Family Trust
Open Country Dairy13040,168.52492,-46.30646,Open Country Dairy,8 Brookside Place Mosgiel Dunedin  9024 ,Horseshoe Holdings Ltd
Open Country Dairy13044,168.51039,-46.29723,Open Country Dairy,"449 Forest Hill Crossing Road RD 1, Lochiel Winton  9781 ",Mountain Views Trust
Open Country Dairy13045,168.53702,-46.27622,Open Country Dairy,550a Rakahouka Hedgehope Rd RD 2 Invercargill  9872 ,N & M Johnston Ltd
Open Country Dairy13047,169.68491,-46.18604,Open Country Dairy,622 Clutha Valley Rd RD 4 Balclutha  9274 ,Halder Dairies Ltd
Open Country Dairy13051,168.3023,-46.3268,Open Country Dairy,408 Oporo Flat Waianiwa RD4 Invercargill  9874 ,J.W.M Adamson (Jnr)
Open Country Dairy13054,168.28489,-46.24943,Open Country Dairy,92 Oreti Rd RD 9  Otatara Invercargill  9879 ,Susan Flett Trust
Open Country Dairy13056,168.23346,-46.16638,Open Country Dairy,92 Oreti Rd Otatara  RD 9 Invercargill  9879 ,TCO Ltd
Open Country Dairy13057,168.21883,-46.08837,Open Country Dairy,633 Ryan Rd RD 3 Winton  9783 ,Hartsouth Ltd
Open Country Dairy13058,168.20508,-46.06674,Open Country Dairy,1364 Winton Wreys Bush Highway RD 3 Winton  9783 ,Chilcotin Holdings Ltd
Open Country Dairy13061,168.39596,-46.26634,Open Country Dairy,1174 Winton Lorneville Highway RD 1 Winton  9781 ,JR Dunn
Open Country Dairy13080,168.95567,-46.33163,Open Country Dairy,Compass Agribusiness Management PO Box 24 Arrowtown  9351 ,Southern Friesians Ltd- Branxholme Road
Open Country Dairy13081,168.95567,-46.33155,Open Country Dairy,Compass Agribusiness Management PO Box 24 Arrowtown  9351 ,Southern Friesians Ltd-Nelson Road
Open Country Dairy13082,168.92523,-46.32758,Open Country Dairy,393 Falls Creek Road RD 1 Riverton  9881 ,Mixed Erbs Ltd
Open Country Dairy13084,168.32622,-46.1411,Open Country Dairy,227 Thomson Crossing Road West RD 1 Winton  9781 ,Thomson Dairying Ltd
Open Country Dairy13090,168.28813,-46.09163,Open Country Dairy,51 Ryan Rd RD 3 Winton  9783 ,J & A Coppus Family Trust
Open Country Dairy13093,168.09492,-46.19273,Open Country Dairy,101 Arawa St  Matamata  3440 ,Winton Dairy Ltd
Open Country Dairy131,175.50927,-37.76038,Open Country Dairy,625 Scotsman Valley Road RD 1 Morrinsville  3371 ,John R Cottle
Open Country Dairy13105,168.809,-46.36345,Open Country Dairy,520 Island Edendale Rd RD 1 Wyndham  9891 ,Basi Farming Ltd
Open Country Dairy13107,168.67977,-46.31367,Open Country Dairy,1230 Edendale Woodlands Highway RD 3 Wyndham  9893 ,Karatane Dairies Ltd
Open Country Dairy13109,168.65905,-46.29822,Open Country Dairy,436 Old Dunedin Rd RD 2 Invercargill  9872 ,SJ and TS Simmons
Open Country Dairy13124,168.5752,-45.78757,Open Country Dairy,59 Oware Rd Mimihau; RD2 Wyndham  9892 ,DR & DM McKenzie Family Trust
Open Country Dairy13126,168.57527,-45.78758,Open Country Dairy,59 Oware Rd Mimihau; RD2 Wyndham  9892 ,DR & DM McKenzie Family Trust
Open Country Dairy13130,168.643,-45.92057,Open Country Dairy,59 Oware Rd Mimihau; RD2 Wyndham  9892 ,DR & DM McKenzie Family Trust
Open Country Dairy13137,168.7553,-46.28479,Open Country Dairy,PO Box 91  Feilding  4740 ,Ota Dairies Limited Partnership
Open Country Dairy13138,169.02292,-46.43333,Open Country Dairy,109 Matheson Rd RD 2 Mokoteta  9892 ,Ryevale Farming Ltd
Open Country Dairy13149,168.91063,-46.46351,Open Country Dairy,948 Woodslea Downs Rd RD 1 Wyndham  9891 ,Woodslea Downs Farm Ltd
Open Country Dairy13160,168.22654,-46.26256,Open Country Dairy,Waianiwa RD 4 Invercargill  9874 ,LAM & AM Adamson
Open Country Dairy13161,168.23845,-46.30224,Open Country Dairy,PO Box 657  Invercargill  9840 ,Waianiwa Farm Limited
Open Country Dairy13164,168.22268,-46.25262,Open Country Dairy,890 Argyle Otahuti Rd RD 4 Invercargill  9874 ,Lagore Enterprises Trust
Open Country Dairy13166,168.24367,-46.22158,Open Country Dairy,890 Argyle Otahuti Rd RD 4 Invercargill  9874 ,Lagore Enterprises Trust
Open Country Dairy13170,168.1779,-46.27909,Open Country Dairy,"300 Fraser Rd RD 4, Wrights Bush Invercargill  9874 ",Maioro Farms Ltd
Open Country Dairy13172,168.16914,-46.09537,Open Country Dairy,590 Matfield Rd RD 3 Winton  9783 ,Glendargill Dairy Farm Limited
Open Country Dairy13174,168.12016,-46.11461,Open Country Dairy,214 Gladfield Rd RD 3 Otautau  9683 ,K.A. Montgomerie Ltd
Open Country Dairy13176,168.09899,-46.12244,Open Country Dairy,381 Gladfield Rd RD 3 Otautau  9683 ,Treloar Farms Ltd
Open Country Dairy13177,168.0374,-46.11493,Open Country Dairy,267 Riversdale Pyramid Road RD 6 Gore  9776 ,Bayswater Dairy Limited
Open Country Dairy13180,168.095,-46.19296,Open Country Dairy,159 Teviotdale Road  RD 3 Otautau  9683 ,Six17 Ltd
Open Country Dairy13185,168.13635,-46.26826,Open Country Dairy,PO Box 43  Waverley  4544 ,Eastbourne Dairy Farm Ltd
Open Country Dairy13190,168.09596,-46.06264,Open Country Dairy,2A Lower Stewart Street Frankton Queenstown  9300 ,Noremac Developments
Open Country Dairy13204,NA,NA,Open Country Dairy,507 Piomeer Road RD 4 Gore  9774 ,Pemberton Dairy Farms Ltd
Open Country Dairy13209,168.7863,-46.23622,Open Country Dairy,209 Pakura Road Brydone 4RD Gore  9774 ,DS & TJ Clark
Open Country Dairy13214,168.72441,-46.25145,Open Country Dairy,PO Box 91  Feilding  4740 ,Delamare Dairy LP
Open Country Dairy13215,168.74434,-46.22015,Open Country Dairy,174 Te Tipua School Road RD 4 Gore  9774 ,Glendownes Dairy Farm Ltd
Open Country Dairy13218,168.89393,-46.11511,Open Country Dairy,78 Waimumu Rd RD 4 Gore  9774 ,Waimumu Downs Ltd
Open Country Dairy13220,168.69623,-45.89838,Open Country Dairy,152 Fendalton Road Fendalton Christchurch  8052 ,Riversdale Farms (Dunlea) Ltd
Open Country Dairy13222,168.58959,-45.88012,Open Country Dairy,"7 Blue Rd RD 6, Balfour Gore  9776 ",Slattery Trust
Open Country Dairy13224,168.72197,-45.90633,Open Country Dairy,"841 Rimu Seaward Downs Rd RD 1, Waituna Invercargill  9871 ",Withco Holdings Ltd
Open Country Dairy13225,168.57516,-45.78756,Open Country Dairy,458 Longridge Rd RD 6 Gore  9776 ,Ardel Dairies
Open Country Dairy13227,168.69585,-45.92292,Open Country Dairy,363 Nine Mile Road RD 6 Gore  9776 ,Harvicsta Dairy
Open Country Dairy13228,168.64303,-45.9204,Open Country Dairy,499 Crooked Rd RD 6 Gore  9776 ,Glendhu Dairies Ltd
Open Country Dairy13229,168.80339,-45.95218,Open Country Dairy,"63 Fortune Rd Mandeville, RD 7 Gore  9777 ",Fortune Creek Farm Ltd
Open Country Dairy13230,168.70242,-45.87084,Open Country Dairy,1077 Waimea Highway RD 6 Gore  9776 ,Broadacres Limited
Open Country Dairy13231,168.79166,-45.92424,Open Country Dairy,PO Box 91  Feilding  4740 ,Kowhai Pastoral Limited Partnership
Open Country Dairy13232,168.91101,-46.14701,Open Country Dairy,98 Broughton Street  Gore  9710 ,RSJ Hargest and Son
Open Country Dairy13233,168.79047,-45.93744,Open Country Dairy,PO Box 91  Feilding  4740 ,Kowhai Pastoral Limited Partnership
Open Country Dairy13234,168.60664,-45.82596,Open Country Dairy,42 Wilson Rd RD 6 Gore  9776 ,IJ Sutherland
Open Country Dairy13235,168.91792,-46.14221,Open Country Dairy,674 Waimea Highway RD 6 Gore  9776 ,Charlton Steeghs Ltd
Open Country Dairy13236,168.86391,-45.70336,Open Country Dairy,319 Piano Flat Road RD 1 Waikaia  9778 ,Waikaia Dairies Ltd
Open Country Dairy13240,168.79823,-45.84029,Open Country Dairy,15 Wendon Creek Road West RD 7 Gore  9777 ,Crooks Dairy Ltd
Open Country Dairy13241,168.72843,-45.79256,Open Country Dairy,1018 Waipounamu Rd RD 6 Gore  9776 ,Corner Dairy Wendonside Partnership Ltd
Open Country Dairy13244,NA,NA,Open Country Dairy,674 Waimea Highway RD 6 Gore  9776 ,Steeghs Partnership
Open Country Dairy13246,NA,NA,Open Country Dairy,674 Waimea Highway RD 6 Gore  9776 ,Steeghs Partnership
Open Country Dairy13251,168.88901,-46.00697,Open Country Dairy,249 Otamita Rd RD 3 Gore  9773 ,Gold Creek Dairies Ltd
Open Country Dairy13253,168.87818,-46.00704,Open Country Dairy,249 Otamita Rd RD 3 Gore  9773 ,Willowmere Ltd
Open Country Dairy13254,168.09192,-45.98572,Open Country Dairy,249 Otamita Rd RD 3 Gore  9773 ,Otama Flat Dairy Ltd
Open Country Dairy13255,168.92609,-46.01883,Open Country Dairy,249 Otamita Rd RD 3 Gore  9773 ,Kinchyle Ltd
Open Country Dairy13256,168.91348,-46.01354,Open Country Dairy,53 Otamita Road Knapdale RD3 Gore  9773 ,MJ & DM Millard
Open Country Dairy13257,168.94155,-46.02181,Open Country Dairy,Malloch McClean Gore PO Box 268 Gore  9740 ,Charles and Gloria Fisken
Open Country Dairy13258,168.94534,-45.96415,Open Country Dairy,520 North Chatton Rd RD 3 Gore  9773 ,Rosehill Dairy Ltd
Open Country Dairy13260,169.11539,-46.01076,Open Country Dairy,257B Whakamarama Rd RD 7 Tauranga  3179 ,Thatcher Fleeson Trust
Open Country Dairy13262,169.14185,-45.92778,Open Country Dairy,"69 Adam Fleming Rd RD 5, Kelso Gore  9975 ",AA Brocket
Open Country Dairy13264,169.17008,-45.88597,Open Country Dairy,"280 Telegraph Rd Kelso, RD 5 Gore  9775 ",Wilroy Farm Ltd
Open Country Dairy13266,169.21903,-45.98768,Open Country Dairy,541 Tapanui Waikoikoi Highway RD 1 Gore  9771 ,Westholm Dairies Ltd
Open Country Dairy13267,169.22239,-46.01888,Open Country Dairy,98 Elder Road RD 3 Gore  9773 ,Vision Dairies Ltd
Open Country Dairy13268,169.0589,-46.06958,Open Country Dairy,25 Copper Beech Avenue Frankton Queenstown  9300 ,Benio Dairy Ltd
Open Country Dairy13270,169.08241,-46.1459,Open Country Dairy,"C/- Denis & Donna Holland 610 Kaiwera Road, RD 2 Gore  9772 ",Kaiwera Dairies Ltd
Open Country Dairy13274,169.19225,-46.18833,Open Country Dairy,PO Box 91  Feilding  4740 ,Kaiwera Farm Limited Partnership
Open Country Dairy13290,168.36417,-46.02754,Open Country Dairy,C\- WHK Private Bag 90106 Invercargill  9840 ,Ronaki Dairy Limited Partnership
Open Country Dairy13296,168.36279,-45.82937,Open Country Dairy,PO Box 91  Feilding  4740 ,Glencairn Dairies Limited Partnership
Open Country Dairy13297,NA,NA,Open Country Dairy,PO Box 91  Feilding  4740 ,Glencairn Dairies Limited Partnership
Open Country Dairy13298,168.35366,-45.78722,Open Country Dairy,PO Box 91  Feilding  4740 ,Glencairn Dairies Limited Partnership
Open Country Dairy13299,168.3963,-45.78219,Open Country Dairy,511 Dipton Mossburn Road RD 1 Dipton  9791 ,Wether Hills Dairies Ltd
Open Country Dairy133,175.47393,-37.84298,Open Country Dairy,578 Fencourt Road RD 1 Cambridge  3493 ,Patricia Ruth Lockett
Open Country Dairy13300,168.40732,-45.7535,Open Country Dairy,"Manager 1814 Dipton Castlerock Road, RD 2 Lumsden  9792 ",Castle Rock Dairies Ltd
Open Country Dairy13301,168.40839,-45.75439,Open Country Dairy,"Manager 1814 Dipton Castlerock Road, RD 2 Lumsden  9792 ",Castle Rock Dairies Ltd
Open Country Dairy13302,168.3506,-45.71746,Open Country Dairy,"Manager 599 Lumsden Mossburn Highway, RD 2 Lumsden  9792 ",Castlerock Dairies Ltd - Homesdale
Open Country Dairy13303,168.34041,-45.97642,Open Country Dairy,761 Dipton-Winton Highway RD1 Dipton  9791 ,Vendale Ltd
Open Country Dairy13304,168.33811,-45.71478,Open Country Dairy,PO Box 43  Waverley  4544 ,Murray Creek Limited
Open Country Dairy13305,168.39618,-45.82678,Open Country Dairy,1147 Lumston Dipton Highway RD 1 Dipton  9791 ,Terraces Dairy Ltd
Open Country Dairy13310,168.40416,-45.73491,Open Country Dairy,PO Box 430  Motueka  7143 ,Castlerock Farming Company Ltd
Open Country Dairy13314,168.21358,-45.71124,Open Country Dairy,39 Hamlyn Rd RD 2 Lumsden  9792 ,Driffield Farming Ltd
Open Country Dairy13315,168.2119,-45.69701,Open Country Dairy,39 Hamlyn Rd RD2 Lumsden  9792 ,Driffield Farming Ltd
Open Country Dairy13316,168.29562,-45.69908,Open Country Dairy,PO Box 40  Lumsden  9742 ,Murray Hill Dairies
Open Country Dairy13320,168.10944,-45.92688,Open Country Dairy,813 Wreysbush-Mossburn Rd RD1 Otautau  9683 ,P & C Van Miltenburg Farms
Open Country Dairy13326,168.09166,-45.98592,Open Country Dairy,51 Welsh Rd  Winton  9720 ,Five Oaks Farm Trust
Open Country Dairy13340,168.10658,-45.93301,Open Country Dairy,60 Sinclair Road  RD 1 Otautau  9689 ,Opio Milk Ltd
Open Country Dairy13368,168.26076,-45.70846,Open Country Dairy,2130 Dipton Mossburn Road RD2 Lumsden  9792 ,Ryan Farms 2006 Ltd
Open Country Dairy13390,168.40033,-45.67499,Open Country Dairy,1018 Waipounamu Rd RD6 Gore  9776 ,Wairima Dairy Ltd
Open Country Dairy13392,169.25573,-44.65247,Open Country Dairy, PO Box 31  Lumsden  9742 ,Sacwood Daries Ltd
Open Country Dairy134,175.21307,-38.03785,Open Country Dairy,1178 Roto O Rangi Rd RD 3 Cambridge  3495 ,Riverland Dairy Ltd
Open Country Dairy13420,169.22315,-44.68487,Open Country Dairy,107 Livingstone Road Otaitai Bush RD 3 Riverton  9883 ,Inglecorner Trust
Open Country Dairy13421,168.40176,-46.06751,Open Country Dairy,PO Box 1694  Invercargill  9840 ,Southern Sights Limited
Open Country Dairy13422,168.41735,-46.07257,Open Country Dairy,PO Box 1917 Shortland St Auckland  1140 ,Kowhai Dairies (Otapiri) Limited
Open Country Dairy13423,168.43107,-46.05929,Open Country Dairy,PO Box 1694  Invercargill  9840 ,Southern Sights Limited
Open Country Dairy13424,167.78635,-46.06307,Open Country Dairy,PO Box 91  Feilding  4740 ,Tahawai Pastoral Limited Partnership
Open Country Dairy13425,169.25878,-44.67525,Open Country Dairy,300 Fraser Rd RD 4 Invercargill  9874 ,Goodwright Dairies Ltd
Open Country Dairy13426,167.55874,-46.16239,Open Country Dairy,PO Box 21  Tuatapere  9642 ,LSM Crooymans
Open Country Dairy13430,168.16356,-46.06138,Open Country Dairy,51 Welsh Rd  Winton  9720 ,Kidd Partnership
Open Country Dairy13434,NA,NA,Open Country Dairy,PO Box 78  Winton  9741 ,162  Holdings Ltd
Open Country Dairy13435,168.42603,-46.14305,Open Country Dairy,"449 Forest Hill Crossing Road RD 1, Lochiel Winton  9781 ",Lee Dairies Ltd
Open Country Dairy13436,168.43185,-46.13753,Open Country Dairy,119 Wharton Road RD 2 Winton  9782 ,Milking It Agri Ltd
Open Country Dairy13437,167.97975,-46.10728,Open Country Dairy,31 Waikouro Wairio Rd RD 2 Otautau  9682 ,Dynamic Dairy Ltd
Open Country Dairy13438,168.30661,-46.2323,Open Country Dairy,132 Guise Road RD 1 Otautau  9689 ,G.O. Farming Ltd
Open Country Dairy13440,NA,NA,Open Country Dairy,1029 Hundred Line Road West RD2 Otautau  9683 ,Wokatu Holdings Ltd
Open Country Dairy13441,167.96737,-46.05922,Open Country Dairy,18 Te Ngaio Rd Mt Maunganui Tauranga  3116 ,Clarke Farms Ltd
Open Country Dairy13442,167.92339,-46.04887,Open Country Dairy,1346 Hundred Line Road West RD 2 Otautau  9682 ,Bushview Dairies Ltd
Open Country Dairy13443,167.7987,-46.01563,Open Country Dairy,1029 Hundred Line Road West RD 2 Otautau  9682 ,Wild West Farming Ltd
Open Country Dairy13444,167.79336,-46.00929,Open Country Dairy,"46 Hamilton Road RD 3, Oreti Winton  9783 ",MacItrane Milk Ltd
Open Country Dairy13445,167.71327,-45.97988,Open Country Dairy,1029 Hundred Line Road West RD2 Otautau  9682 ,Wokatu Holdings Ltd
Open Country Dairy13446,167.84621,-45.95737,Open Country Dairy,850 Ohai Clifden Hyway RD 2 Otautau  9682 ,HKT Holdings Ltd
Open Country Dairy13447,167.7778,-45.99676,Open Country Dairy,PO Box 91  Feilding  4740 ,Eastern Bush Limited Partnership
Open Country Dairy13448,168.39634,-46.25453,Open Country Dairy,51 Ryan Rd RD 3 Winton  9783 ,J & A Coppus Trust
Open Country Dairy13449,NA,NA,Open Country Dairy, 39 Lindsay Road RD 2 Otautau  9682 ,Feldwick Lindsay Farms Ltd
Open Country Dairy13450,168.48553,-46.2402,Open Country Dairy,222b Channel Rd RD 1 Winton  9781 ,EAJ & CAM Van Sante
Open Country Dairy13468,168.05309,-46.1831,Open Country Dairy,PO Box 91  Feilding  4740 ,McIntosh Limited Partnership
Open Country Dairy13520,169.513,-45.82993,Open Country Dairy,183 Wharetoa Road RD 4 Balclutha  9274 ,Dunbrook Dairies Ltd
Open Country Dairy13545,169.46252,-46.05685,Open Country Dairy,32 Tuapeka Mouth Road 4RD Balclutha  9274 ,Broadacres Farm 2001 Ltd
Open Country Dairy13557,169.4461,-46.05748,Open Country Dairy,32 Tuapeka Mouth Road RD 4 Balclutha  9274 ,Broadacres Farm 2001 Ltd
Open Country Dairy13560,169.65353,-46.19597,Open Country Dairy,222 Morgan Rd RD 3 Balclutha  9273 ,Lots On Ltd
Open Country Dairy13570,169.47125,-46.08161,Open Country Dairy,183 Wharetoa Road RD 4 Balclutha  9274 ,Dunbrook Dairies Ltd
